Timestep,SecondaryStratumID,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
2031,Riverside,Urbanization,1040.4950033264176,Normal,Timestep and iteration,631.5778443391466,396.85255522821575,2254.4032751037344
2041,Riverside,Urbanization,1314.8073223852005,Normal,Timestep and iteration,798.0847305740125,501.4773197883817,2848.745956721991
2051,Riverside,Urbanization,1693.1691417766249,Normal,Timestep and iteration,1027.749401242793,645.7873398713692,3668.5289658506217
2061,Riverside,Urbanization,1541.8244140200554,Normal,Timestep and iteration,935.883532975281,588.0633318381742,3340.61576219917
2071,Riverside,Urbanization,1267.5120949612724,Normal,Timestep and iteration,769.376646740415,483.4385672780083,2746.273080580913
2081,Riverside,Urbanization,1324.266367869986,Normal,Timestep and iteration,803.826347340732,505.0850702904563,2869.240531950207
2091,Riverside,Urbanization,1059.413094295989,Normal,Timestep and iteration,643.0610778725857,404.0680562323651,2295.3924255601655
2017,Sacramento,Urbanization,471.6440225480769,Normal,Timestep and iteration,343.8020719853944,109.89754187499999,1258.6999243750001
2021,Sacramento,Urbanization,452.7782616461538,Normal,Timestep and iteration,330.04998910597857,105.50164019999998,1208.3519274
2031,Sacramento,Urbanization,396.1809789403846,Normal,Timestep and iteration,288.7937404677313,92.313935175,1057.3079364750001
2041,Sacramento,Urbanization,339.5836962346154,Normal,Timestep and iteration,247.53749182948397,79.12623015,906.26394555
2051,Sacramento,Urbanization,509.3755443519231,Normal,Timestep and iteration,371.30623774422594,118.689345225,1359.3959183250001
2061,Sacramento,Urbanization,528.2413052538461,Normal,Timestep and iteration,385.0583206236417,123.08524689999999,1409.7439153
2071,Sacramento,Urbanization,377.3152180384615,Normal,Timestep and iteration,275.0416575883155,87.91803349999999,1006.9599395
2081,Sacramento,Urbanization,301.85217443076925,Normal,Timestep and iteration,220.0333260706524,70.3344268,805.5679516
2091,Sacramento,Urbanization,150.92608721538463,Normal,Timestep and iteration,110.0166630353262,35.1672134,402.7839758
2017,San Benito,Urbanization,179.17472649999996,Normal,Timestep and iteration,173.93604618873943,18.210869999999996,643.4507399999999
2021,San Benito,Urbanization,477.79927066666664,Normal,Timestep and iteration,463.8294565033052,48.56232,1715.86864
2031,San Benito,Urbanization,821.2174964583332,Normal,Timestep and iteration,797.2068783650558,83.4664875,2949.1492249999997
2041,San Benito,Urbanization,1209.4294038749997,Normal,Timestep and iteration,1174.0683117739911,122.92337249999997,4343.292494999999
2051,San Benito,Urbanization,1134.773267833333,Normal,Timestep and iteration,1101.5949591953497,115.33550999999997,4075.188019999999
2061,San Benito,Urbanization,1941.0595370833332,Normal,Timestep and iteration,1884.3071670446775,197.284425,6970.71635
2071,San Benito,Urbanization,1657.3662201249997,Normal,Timestep and iteration,1608.9084272458397,168.45054749999997,5951.919344999999
2081,San Benito,Urbanization,1567.778856875,Normal,Timestep and iteration,1521.9404041514701,159.3451125,5630.193975
2091,San Benito,Urbanization,1508.0539480416664,Normal,Timestep and iteration,1463.9617220885568,153.27482249999997,5415.710394999999
2017,San Bernardino,Urbanization,926.7778243536585,Normal,Timestep and iteration,848.0966026293063,178.61458185365854,3328.9865175609757
2021,San Bernardino,Urbanization,1494.0297685701219,Normal,Timestep and iteration,1367.1902128593126,287.939024195122,5366.555851585366
2031,San Bernardino,Urbanization,1486.0403045670732,Normal,Timestep and iteration,1359.8790352504393,286.39924331707317,5337.85769195122
2041,San Bernardino,Urbanization,1294.2931684939024,Normal,Timestep and iteration,1184.4107726374793,249.4445022439024,4649.101860731706
2051,San Bernardino,Urbanization,1446.0929845518292,Normal,Timestep and iteration,1323.3231472060727,278.70033892682926,5194.366893780488
2061,San Bernardino,Urbanization,1398.1562005335365,Normal,Timestep and iteration,1279.4560815528328,269.4616536585366,5022.177935975609
2071,San Bernardino,Urbanization,1166.461744445122,Normal,Timestep and iteration,1067.4319308955062,224.80800819512194,4189.931306585366
2081,San Bernardino,Urbanization,910.7988963475609,Normal,Timestep and iteration,833.4742474115596,175.535020097561,3271.590198292683
2091,San Bernardino,Urbanization,663.1255122530489,Normal,Timestep and iteration,606.8277415364864,127.8018128780488,2381.947249634147
2017,San Diego,Urbanization,1098.6396466702897,Normal,Timestep and iteration,1094.6733884204182,289.84315121739127,4460.862575521739
2021,San Diego,Urbanization,1107.8719126086955,Normal,Timestep and iteration,1103.8723244575647,292.2788079503106,4498.3488156521735
2031,San Diego,Urbanization,1431.0012204528985,Normal,Timestep and iteration,1425.8350857576877,377.5267936024845,5810.36722021739
2041,San Diego,Urbanization,1458.698018268116,Normal,Timestep and iteration,1453.4318938691267,384.83376380124224,5922.825940608695
2051,San Diego,Urbanization,1615.6465392210143,Normal,Timestep and iteration,1609.813806500615,426.23992826086953,6560.092022826087
2061,San Diego,Urbanization,1578.717475467391,Normal,Timestep and iteration,1573.0180623520296,416.4973013291925,6410.147062304347
2071,San Diego,Urbanization,1357.143092945652,Normal,Timestep and iteration,1352.2435974605164,358.04153973913037,5510.477299173912
2081,San Diego,Urbanization,1421.7689545144926,Normal,Timestep and iteration,1416.6361497205412,375.0911368695652,5772.880980086956
2091,San Diego,Urbanization,932.4588597789855,Normal,Timestep and iteration,929.0925397517835,246.00133002484472,3786.1102531739125
2017,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2021,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2031,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2041,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2051,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2061,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2071,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2081,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2091,San Francisco,Urbanization,0,Normal,Timestep and iteration,0,0,0
2017,San Joaquin,Urbanization,504.2761256531531,Normal,Timestep and iteration,281.8342575503635,135.36199827027025,1176.236265189189
2021,San Joaquin,Urbanization,608.0976809346845,Normal,Timestep and iteration,339.8589576342618,163.23064497297293,1418.4025550810807
2031,San Joaquin,Urbanization,815.7407914977476,Normal,Timestep and iteration,455.9083578020586,218.96793837837836,1902.7351348648647
2041,San Joaquin,Urbanization,697.0875854617116,Normal,Timestep and iteration,389.5944148490319,187.1180564324324,1625.9736607027025
2051,San Joaquin,Urbanization,697.0875854617116,Normal,Timestep and iteration,389.5944148490319,187.1180564324324,1625.9736607027025
2061,San Joaquin,Urbanization,904.7306960247746,Normal,Timestep and iteration,505.6438150168286,242.8553498378378,2110.3062404864863
2071,San Joaquin,Urbanization,578.4343794256756,Normal,Timestep and iteration,323.28047189600517,155.26817448648646,1349.2121865405404
2081,San Joaquin,Urbanization,578.4343794256756,Normal,Timestep and iteration,323.28047189600517,155.26817448648646,1349.2121865405404
2091,San Joaquin,Urbanization,326.2963165990991,Normal,Timestep and iteration,182.36334312082346,87.58717535135135,761.0940539459459
2017,San Luis Obispo,Urbanization,86.03431652380952,Normal,Timestep and iteration,67.97884482665765,10.63746057142857,232.75226228571427
2021,San Luis Obispo,Urbanization,146.2583380904762,Normal,Timestep and iteration,115.564036205318,18.08368297142857,395.6788458857143
2031,San Luis Obispo,Urbanization,137.65490643809525,Normal,Timestep and iteration,108.76615172265225,17.019936914285715,372.4036196571429
2041,San Luis Obispo,Urbanization,146.2583380904762,Normal,Timestep and iteration,115.564036205318,18.08368297142857,395.6788458857143
2051,San Luis Obispo,Urbanization,197.87892800476192,Normal,Timestep and iteration,156.3513431013126,24.46615931428571,535.3302032571429
2061,San Luis Obispo,Urbanization,154.86176974285718,Normal,Timestep and iteration,122.3619206879838,19.14742902857143,418.9540721142858
2071,San Luis Obispo,Urbanization,180.6720647,Normal,Timestep and iteration,142.75557413598108,22.338667199999996,488.7797508
2081,San Luis Obispo,Urbanization,120.44804313333333,Normal,Timestep and iteration,95.17038275732071,14.892444799999998,325.8531672
2091,San Luis Obispo,Urbanization,43.01715826190476,Normal,Timestep and iteration,33.989422413328825,5.318730285714285,116.37613114285713
2017,San Mateo,Urbanization,232.09853874725277,Normal,Timestep and iteration,267.9635192112751,9.755823214285716,925.2422736428572
2021,San Mateo,Urbanization,214.9060543956044,Normal,Timestep and iteration,248.11436964006955,9.033169642857144,856.7058089285714
2031,San Mateo,Urbanization,197.71357004395603,Normal,Timestep and iteration,228.26522006886398,8.310516071428571,788.1693442142856
2041,San Mateo,Urbanization,163.32860134065933,Normal,Timestep and iteration,188.56692092645287,6.8652089285714295,651.0964147857143
2051,San Mateo,Urbanization,189.11732786813187,Normal,Timestep and iteration,218.34064528326124,7.949189285714287,753.901111857143
2061,San Mateo,Urbanization,335.2534448571429,Normal,Timestep and iteration,387.05841663850856,14.091744642857146,1336.4610619285716
2071,San Mateo,Urbanization,464.19707749450555,Normal,Timestep and iteration,535.9270384225503,19.51164642857143,1850.4845472857144
2081,San Mateo,Urbanization,567.3519836043956,Normal,Timestep and iteration,655.0219358497836,23.84756785714286,2261.7033355714284
2091,San Mateo,Urbanization,429.8121087912088,Normal,Timestep and iteration,496.2287392801391,18.06633928571429,1713.4116178571428
2017,Santa Barbara,Urbanization,266.29784107142854,Normal,Timestep and iteration,203.96962380325536,51.19277899999999,637.8429482857142
2021,Santa Barbara,Urbanization,234.01931488095238,Normal,Timestep and iteration,179.24603303922444,44.98759366666666,560.5286515238096
2031,Santa Barbara,Urbanization,250.15857797619051,Normal,Timestep and iteration,191.60782842123993,48.09018633333333,599.1857999047619
2041,Santa Barbara,Urbanization,306.6459988095238,Normal,Timestep and iteration,234.87411225829408,58.94926066666665,734.4858192380951
2051,Santa Barbara,Urbanization,298.57636726190475,Normal,Timestep and iteration,228.69321456728636,57.39796433333333,715.1572450476191
2061,Santa Barbara,Urbanization,250.15857797619051,Normal,Timestep and iteration,191.60782842123993,48.09018633333333,599.1857999047619
2071,Santa Barbara,Urbanization,217.8800517857143,Normal,Timestep and iteration,166.88423765720898,41.885000999999995,521.8715031428571
2081,Santa Barbara,Urbanization,161.39263095238096,Normal,Timestep and iteration,123.61795382015478,31.025926666666663,386.5714838095238
2091,Santa Barbara,Urbanization,129.11410476190477,Normal,Timestep and iteration,98.89436305612382,24.82074133333333,309.257187047619
2017,Santa Clara,Urbanization,1320.8397005595239,Normal,Timestep and iteration,1191.7414141445238,152.42931782142858,3530.957615357143
2021,Santa Clara,Urbanization,1513.7713422142856,Normal,Timestep and iteration,1365.8160027274316,174.69427435714283,4046.715469285714
2031,Santa Clara,Urbanization,1454.4077601666668,Normal,Timestep and iteration,1312.254590855768,167.84351850000002,3888.0207450000003
2041,Santa Clara,Urbanization,1587.9758197738097,Normal,Timestep and iteration,1432.7677675670118,183.25771917857142,4245.083874642857
2051,Santa Clara,Urbanization,1498.930446702381,Normal,Timestep and iteration,1352.4256497595159,172.98158539285714,4007.041788214285
2061,Santa Clara,Urbanization,816.249253154762,Normal,Timestep and iteration,736.4694132353799,94.19789303571429,2182.0524589285715
2071,Santa Clara,Urbanization,801.4083576428573,Normal,Timestep and iteration,723.079060267464,92.48520407142857,2142.3787778571427
2081,Santa Clara,Urbanization,415.54507433333333,Normal,Timestep and iteration,374.92988310164793,47.955290999999995,1110.8630699999999
2091,Santa Clara,Urbanization,326.4997012619048,Normal,Timestep and iteration,294.587765294152,37.679157214285716,872.8209835714285
2017,Santa Cruz,Urbanization,35.14936787152778,Normal,Timestep and iteration,43.16580105590328,1.2983675833333332,160.52544666666668
2021,Santa Cruz,Urbanization,60.25605920833333,Normal,Timestep and iteration,73.99851609583419,2.225773,275.18648
2031,Santa Cruz,Urbanization,45.19204440625,Normal,Timestep and iteration,55.49888707187564,1.6693297499999997,206.38986
2041,Santa Cruz,Urbanization,65.27739747569446,Normal,Timestep and iteration,80.16505910382038,2.4112540833333336,298.11868666666675
2051,Santa Cruz,Urbanization,55.234720940972224,Normal,Timestep and iteration,67.83197308784801,2.0402919166666664,252.25427333333337
2061,Santa Cruz,Urbanization,40.170706138888896,Normal,Timestep and iteration,49.332344063889465,1.4838486666666666,183.45765333333335
2071,Santa Cruz,Urbanization,60.25605920833333,Normal,Timestep and iteration,73.99851609583419,2.225773,275.18648
2081,Santa Cruz,Urbanization,35.14936787152778,Normal,Timestep and iteration,43.16580105590328,1.2983675833333332,160.52544666666668
2091,Santa Cruz,Urbanization,15.064014802083333,Normal,Timestep and iteration,18.499629023958548,0.55644325,68.79662
2017,Shasta,Urbanization,52.18123618390805,Normal,Timestep and iteration,41.38010598369601,7.144801103448276,119.84287475862068
2021,Shasta,Urbanization,58.70389070689655,Normal,Timestep and iteration,46.552619231658014,8.037901241379311,134.82323410344827
2031,Shasta,Urbanization,65.22654522988506,Normal,Timestep and iteration,51.725132479620015,8.931001379310345,149.80359344827585
2041,Shasta,Urbanization,97.83981784482759,Normal,Timestep and iteration,77.58769871943002,13.396502068965518,224.7053901724138
2051,Shasta,Urbanization,117.4077814137931,Normal,Timestep and iteration,93.10523846331603,16.075802482758622,269.64646820689654
2061,Shasta,Urbanization,130.45309045977012,Normal,Timestep and iteration,103.45026495924003,17.86200275862069,299.6071868965517
2071,Shasta,Urbanization,117.4077814137931,Normal,Timestep and iteration,93.10523846331603,16.075802482758622,269.64646820689654
2081,Shasta,Urbanization,189.15698116666667,Normal,Timestep and iteration,150.00288419089804,25.899904,434.43042099999997
2091,Shasta,Urbanization,123.9304359367816,Normal,Timestep and iteration,98.27775171127803,16.968902620689654,284.6268275517241
2017,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2021,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2031,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2041,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2051,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2061,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2071,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2081,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2091,Sierra Valley,Urbanization,0,Normal,Timestep and iteration,0,0,0
2017,Siskiyou,Urbanization,0,Normal,Timestep and iteration,0,0,0
2021,Siskiyou,Urbanization,0,Normal,Timestep and iteration,0,0,0
2031,Siskiyou,Urbanization,0,Normal,Timestep and iteration,0,0,0
2041,Siskiyou,Urbanization,0,Normal,Timestep and iteration,0,0,0
2051,Siskiyou,Urbanization,0,Normal,Timestep and iteration,0,0,0
2061,Siskiyou,Urbanization,20.096032283333333,Normal,Timestep and iteration,40.16361790339452,0.1618744,143.1374382
2071,Siskiyou,Urbanization,10.048016141666666,Normal,Timestep and iteration,20.08180895169726,0.0809372,71.5687191
2081,Siskiyou,Urbanization,0,Normal,Timestep and iteration,0,0,0
2091,Siskiyou,Urbanization,10.048016141666666,Normal,Timestep and iteration,20.08180895169726,0.0809372,71.5687191
2017,Solano,Urbanization,117.85746623188408,Normal,Timestep and iteration,97.31024606618959,24.896986521739134,346.44640608695653
2021,Solano,Urbanization,330.0009054492754,Normal,Timestep and iteration,272.46868898533086,69.71156226086957,970.0499370434783
2031,Solano,Urbanization,259.286425710145,Normal,Timestep and iteration,214.08254134561713,54.773370347826095,762.1820933913044
2041,Solano,Urbanization,212.14343921739132,Normal,Timestep and iteration,175.15844291914127,44.81457573913044,623.6035309565218
2051,Solano,Urbanization,271.07217233333336,Normal,Timestep and iteration,223.81356595223605,57.263069,796.826734
2061,Solano,Urbanization,200.35769259420294,Normal,Timestep and iteration,165.42741831252232,42.324877086956526,588.9588903478261
2071,Solano,Urbanization,212.14343921739132,Normal,Timestep and iteration,175.15844291914127,44.81457573913044,623.6035309565218
2081,Solano,Urbanization,141.42895947826088,Normal,Timestep and iteration,116.7722952794275,29.876383826086958,415.73568730434783
2091,Solano,Urbanization,117.85746623188408,Normal,Timestep and iteration,97.31024606618959,24.896986521739134,346.44640608695653
2017,Sonoma,Urbanization,51.754842888888895,Normal,Timestep and iteration,67.17192471310274,2.7316305000000005,194.2155561666667
2021,Sonoma,Urbanization,213.48872691666668,Normal,Timestep and iteration,277.0841894415488,11.267975812500001,801.1391691875001
2031,Sonoma,Urbanization,239.36614836111113,Normal,Timestep and iteration,310.67015179810016,12.633791062500002,898.2469472708334
2041,Sonoma,Urbanization,226.42743763888893,Normal,Timestep and iteration,293.8771706198245,11.950883437500002,849.6930582291668
2051,Sonoma,Urbanization,200.55001619444448,Normal,Timestep and iteration,260.2912082632731,10.585068187500001,752.5852801458334
2061,Sonoma,Urbanization,226.42743763888893,Normal,Timestep and iteration,293.8771706198245,11.950883437500002,849.6930582291668
2071,Sonoma,Urbanization,219.9580822777778,Normal,Timestep and iteration,285.48068003068664,11.609429625000002,825.4161137083335
2081,Sonoma,Urbanization,155.26452866666668,Normal,Timestep and iteration,201.5157741393082,8.1948915,582.6466685
2091,Sonoma,Urbanization,135.85646258333335,Normal,Timestep and iteration,176.3263023718947,7.170530062500002,509.8158349375001
2017,Stanislaus,Urbanization,366.0540518461538,Normal,Timestep and iteration,284.9865697309502,76.66551444444444,1081.2310617777778
2021,Stanislaus,Urbanization,321.6838637435897,Normal,Timestep and iteration,250.44274309689564,67.3727248148148,950.1727512592591
2031,Stanislaus,Urbanization,366.0540518461538,Normal,Timestep and iteration,284.9865697309502,76.66551444444444,1081.2310617777778
2041,Stanislaus,Urbanization,499.1646161538461,Normal,Timestep and iteration,388.6180496331139,104.54388333333333,1474.4059933333333
2051,Stanislaus,Urbanization,377.1465988717948,Normal,Timestep and iteration,293.6225263894638,78.98871185185183,1113.9956394074072
2061,Stanislaus,Urbanization,377.1465988717948,Normal,Timestep and iteration,293.6225263894638,78.98871185185183,1113.9956394074072
2071,Stanislaus,Urbanization,288.4062226666666,Normal,Timestep and iteration,224.5348731213547,60.403132592592584,851.8790183703703
2081,Stanislaus,Urbanization,476.97952210256403,Normal,Timestep and iteration,371.3461363160866,99.8974885185185,1408.876838074074
2091,Stanislaus,Urbanization,244.03603456410258,Normal,Timestep and iteration,189.99104648730017,51.11034296296297,720.8207078518519
2017,Sutter,Urbanization,264.1138213888889,Normal,Timestep and iteration,198.81195439295587,24.28116,619.16958
2021,Sutter,Urbanization,316.93658566666664,Normal,Timestep and iteration,238.57434527154703,29.137392,743.0034959999999
2031,Sutter,Urbanization,211.29105711111112,Normal,Timestep and iteration,159.0495635143647,19.424928,495.335664
2041,Sutter,Urbanization,79.23414641666666,Normal,Timestep and iteration,59.64358631788676,7.284348,185.75087399999998
2051,Sutter,Urbanization,79.23414641666666,Normal,Timestep and iteration,59.64358631788676,7.284348,185.75087399999998
2061,Sutter,Urbanization,26.41138213888889,Normal,Timestep and iteration,19.88119543929559,2.428116,61.916958
2071,Sutter,Urbanization,79.23414641666666,Normal,Timestep and iteration,59.64358631788676,7.284348,185.75087399999998
2081,Sutter,Urbanization,52.82276427777778,Normal,Timestep and iteration,39.76239087859118,4.856232,123.833916
2091,Sutter,Urbanization,0,Normal,Timestep and iteration,0,0,0
2017,Tehama,Urbanization,29.344793574999997,Normal,Timestep and iteration,35.44229490987131,2.2460072999999996,111.9968505
2021,Tehama,Urbanization,68.47118500833332,Normal,Timestep and iteration,82.69868812303305,5.240683699999999,261.3259845
2031,Tehama,Urbanization,146.723967875,Normal,Timestep and iteration,177.21147454935652,11.230036499999999,559.9842525
2041,Tehama,Urbanization,117.37917429999999,Normal,Timestep and iteration,141.76917963948523,8.984029199999998,447.987402
2051,Tehama,Urbanization,136.94237001666664,Normal,Timestep and iteration,165.3973762460661,10.481367399999998,522.651969
2061,Tehama,Urbanization,313.0111314666667,Normal,Timestep and iteration,378.05114570529395,23.9574112,1194.633072
2071,Tehama,Urbanization,205.41355502500002,Normal,Timestep and iteration,248.09606436909917,15.7220511,783.9779535
2081,Tehama,Urbanization,293.44793575,Normal,Timestep and iteration,354.42294909871305,22.460072999999998,1119.968505
2091,Tehama,Urbanization,254.3215443166667,Normal,Timestep and iteration,307.16655588555136,19.4653966,970.639371
2017,Trinity,Urbanization,10,Normal,Timestep and iteration,5,0,20
2021,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2031,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2041,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2051,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2061,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2071,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2081,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2091,Trinity,Urbanization,0,Normal,Timestep and iteration,0,0,0
2017,Tulare,Urbanization,388.091406402439,Normal,Timestep and iteration,283.0646938088198,25.98380231707317,1079.7713407317074
2021,Tulare,Urbanization,431.2126737804878,Normal,Timestep and iteration,314.5163264542442,28.870891463414637,1199.7459341463416
2031,Tulare,Urbanization,569.2007293902439,Normal,Timestep and iteration,415.16155091960235,38.10957673170732,1583.6646330731708
2041,Tulare,Urbanization,603.697743292683,Normal,Timestep and iteration,440.3228570359419,40.41924804878049,1679.6443078048783
2051,Tulare,Urbanization,586.4492363414635,Normal,Timestep and iteration,427.74220397777214,39.264412390243905,1631.6544704390244
2061,Tulare,Urbanization,569.2007293902439,Normal,Timestep and iteration,415.16155091960235,38.10957673170732,1583.6646330731708
2071,Tulare,Urbanization,482.9581946341463,Normal,Timestep and iteration,352.2582856287535,32.33539843902439,1343.7154462439025
2081,Tulare,Urbanization,448.4611807317074,Normal,Timestep and iteration,327.096979512414,30.025727121951224,1247.7357715121952
2091,Tulare,Urbanization,293.22461817073173,Normal,Timestep and iteration,213.87110198888607,19.632206195121952,815.8272352195122
2017,Tuolumne,Urbanization,40,Normal,Timestep and iteration,20,0,80
2021,Tuolumne,Urbanization,120,Normal,Timestep and iteration,60,0,240
2031,Tuolumne,Urbanization,140,Normal,Timestep and iteration,70,0,280
2041,Tuolumne,Urbanization,100,Normal,Timestep and iteration,50,0,200
2051,Tuolumne,Urbanization,130,Normal,Timestep and iteration,65,0,260
2061,Tuolumne,Urbanization,210,Normal,Timestep and iteration,105,0,420
2071,Tuolumne,Urbanization,270,Normal,Timestep and iteration,135,0,540
2081,Tuolumne,Urbanization,190,Normal,Timestep and iteration,95,0,380
2091,Tuolumne,Urbanization,190,Normal,Timestep and iteration,95,0,380
2017,Ventura,Urbanization,428.88384229411764,Normal,Timestep and iteration,431.797479706812,80.34207352941176,1672.614848117647
2021,Ventura,Urbanization,452.7107224215686,Normal,Timestep and iteration,455.78622857941264,84.80552205882353,1765.5378952352942
2031,Ventura,Urbanization,333.57632178431373,Normal,Timestep and iteration,335.8424842164093,62.4882794117647,1300.9226596470587
2041,Ventura,Urbanization,416.9704022303922,Normal,Timestep and iteration,419.8031052705117,78.11034926470589,1626.1533245588237
2051,Ventura,Urbanization,393.1435221029412,Normal,Timestep and iteration,395.81435639791096,73.64690073529411,1533.2302774411764
2061,Ventura,Urbanization,393.1435221029412,Normal,Timestep and iteration,395.81435639791096,73.64690073529411,1533.2302774411764
2071,Ventura,Urbanization,512.277922740196,Normal,Timestep and iteration,515.7581007609143,95.96414338235293,1997.8455130294117
2081,Ventura,Urbanization,393.1435221029412,Normal,Timestep and iteration,395.81435639791096,73.64690073529411,1533.2302774411764
2091,Ventura,Urbanization,357.4032019117647,Normal,Timestep and iteration,359.83123308900997,66.95172794117647,1393.8457067647057
2017,Yolo,Urbanization,195.5771559375,Normal,Timestep and iteration,107.0269391946325,55.89725375,397.603995
2021,Yolo,Urbanization,234.69258712499996,Normal,Timestep and iteration,128.43232703355898,67.07670449999999,477.1247939999999
2031,Yolo,Urbanization,156.46172475,Normal,Timestep and iteration,85.621551355706,44.717802999999996,318.083196
2041,Yolo,Urbanization,234.69258712499996,Normal,Timestep and iteration,128.43232703355898,67.07670449999999,477.1247939999999
2051,Yolo,Urbanization,195.5771559375,Normal,Timestep and iteration,107.0269391946325,55.89725375,397.603995
2061,Yolo,Urbanization,234.69258712499996,Normal,Timestep and iteration,128.43232703355898,67.07670449999999,477.1247939999999
2071,Yolo,Urbanization,156.46172475,Normal,Timestep and iteration,85.621551355706,44.717802999999996,318.083196
2081,Yolo,Urbanization,195.5771559375,Normal,Timestep and iteration,107.0269391946325,55.89725375,397.603995
2091,Yolo,Urbanization,156.46172475,Normal,Timestep and iteration,85.621551355706,44.717802999999996,318.083196
2017,Yuba,Urbanization,54.37630886666666,Normal,Timestep and iteration,47.10256571761878,11.4930824,162.5218976
2021,Yuba,Urbanization,122.34669494999999,Normal,Timestep and iteration,105.98077286464226,25.859435400000002,365.6742696
2031,Yuba,Urbanization,244.69338989999997,Normal,Timestep and iteration,211.96154572928452,51.718870800000005,731.3485392
2041,Yuba,Urbanization,217.50523546666665,Normal,Timestep and iteration,188.41026287047512,45.9723296,650.0875904
2051,Yuba,Urbanization,312.66377598333327,Normal,Timestep and iteration,270.83975287630795,66.0852238,934.5009111999999
2061,Yuba,Urbanization,380.6341620666666,Normal,Timestep and iteration,329.71796002333144,80.4515768,1137.6532831999998
2071,Yuba,Urbanization,448.6045481499999,Normal,Timestep and iteration,388.59616717035493,94.8179298,1340.8056551999998
2081,Yuba,Urbanization,312.66377598333327,Normal,Timestep and iteration,270.83975287630795,66.0852238,934.5009111999999
2091,Yuba,Urbanization,285.47562154999997,Normal,Timestep and iteration,247.2884700174986,60.338682600000006,853.2399624
